#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;
PROV1179;Rijsel;Rijsel;Rijsel;;Rijsel;;;;;x;;;;
PROV1180;Saint- Pol;Saint- Pol;Saint- Pol;;Saint- Pol;;;;;x;;;;
PROV1181;Porcien;Porcien;Porcien;;Porcien;;;;;x;;;;
PROV1182;Utland;Utland;Utland;;Utland;;;;;x;;;;
PROV1183;Ynys Môn;Ynys Môn;Ynys Môn;;Ynys Môn;;;;;x;;;;
PROV1184;Rüstringen;Rüstringen;Rüstringen;;Rüstringen;;;;;x;;;;
PROV1185;Vertus;Vertus;Vertus;;Vertus;;;;;x;;;;
PROV1186;Chateaudun;Chateaudun;Chateaudun;;Chateaudun;;;;;x;;;;
PROV1187;Bigorre;Bigorre;Bigorre;;Bigorre;;;;;x;;;;
PROV1188;Quercy;Quercy;Quercy;;Quercy;;;;;x;;;;
PROV1189;Gâtinais;Gâtinais;Gâtinais;;Gâtinais;;;;;x;;;;
PROV1190;Lugo;Lugo;Lugo;;Lugo;;;;;x;;;;
PROV1191;Lemos;Lemos;Lemos;;Lemos;;;;;x;;;;
PROV1192;Jaén;Jaén;Jaén;;Jaén;;;;;x;;;;
PROV1193;Toro;Toro;Toro;;Toro;;;;;x;;;;
PROV1194;Ciudad Rodrigo;Ciudad Rodrigo;Ciudad Rodrigo;;Ciudad Rodrigo;;;;;x;;;;
PROV1195;Tomar;Tomar;Tomar;;Tomar;;;;;x;;;;
PROV1196;Palencia;Palencia;Palencia;;Palencia;;;;;x;;;;
PROV1197;Medina del Campo;Medina del Campo;Medina del Campo;;Medina del Campo;;;;;x;;;;
PROV1198;Ávila;Ávila;Ávila;;Ávila;;;;;x;;;;
PROV1199;Segovia;Segovia;Segovia;;Segovia;;;;;x;;;;
PROV1200;Setúbal;Setúbal;Setúbal;;Setúbal;;;;;x;;;;
PROV1201;Guadalajara;Guadalajara;Guadalajara;;Guadalajara;;;;;x;;;;
PROV1202;Álava;Álava;Álava;;Álava;;;;;x;;;;
PROV1203;Guipúzcoa;Guipúzcoa;Guipúzcoa;;Guipúzcoa;;;;;x;;;;
PROV1204;Tudela;Tudela;Tudela;;Tudela;;;;;x;;;;
PROV1205;Sobrarbe;Sobrarbe;Sobrarbe;;Sobrarbe;;;;;x;;;;
PROV1206;Ribagorza;Ribagorza;Ribagorza;;Ribagorza;;;;;x;;;;
PROV1207;Huesca;Huesca;Huesca;;Huesca;;;;;x;;;;
PROV1208;Teruel;Teruel;Teruel;;Teruel;;;;;x;;;;
PROV1209;Caspe;Caspe;Caspe;;Caspe;;;;;x;;;;
PROV1210;Girona;Girona;Girona;;Girona;;;;;x;;;;
PROV1211;Beja;Beja;Beja;;Beja;;;;;x;;;;
PROV1212;Braga;Braga;Braga;;Braga;;;;;x;;;;
PROV1213;Viseu;Viseu;Viseu;;Viseu;;;;;x;;;;
PROV1214;Trancoso;Trancoso;Trancoso;;Trancoso;;;;;x;;;;
PROV1215;Leiria;Leiria;Leiria;;Leiria;;;;;x;;;;
PROV1216;Alcaraz;Alcaraz;Alcaraz;;Alcaraz;;;;;x;;;;
PROV1217;Logroño;Logroño;Logroño;;Logroño;;;;;x;;;;
#PROV1218;Sebasteia;Sebasteia;Sebasteia;;Sebasteia;;;;;x;;;;
#PROV1219;Laranda;Laranda;Laranda;;Laranda;;;;;x;;;;
PROV1220;Kaisun;Kaisun;Kaisun;;Kaisun;;;;;x;;;;
#PROV1221;Anemourion;Anemourion;Anemourion;;Anemourion;;;;;x;;;;
#PROV1222;;;;;;;;;;x;;;;
PROV1223;Ghadamés;Ghadamés;Ghadamés;;Ghadamés;;;;;x;;;;
#PROV1224;;;;;;;;;;x;;;;
PROV1225;Agadez;Agadez;Agadez;;Agadez;;;;;x;;;;
PROV1226;Ghat;Ghat;Ghat;;Ghat;;;;;x;;;;
PROV1227;Kawar;Kaouar;Kawar;;Kawar;;;;;x;;;;
#PROV1228;;;;;;;;;;x;;;;
PROV1229;Uri;Uri;Uri;;Uri;;;;;x;;;;
PROV1230;Dongola;Dongola;Dongola;;Dongola;;;;;x;;;;
#PROV1231;;;;;;;;;;x;;;;
PROV1232;Awlil;Aoulil;Awlil;;Awlil;;;;;x;;;;
#PROV1233;Tanzeruft desert;Désert Tanzerouft;Tanzeruft desert;;Tanzerouft;;;;;x;;;;
#PROV1234;Ténéré;Ténéré;Ténéré;;Ténéré;;;;;x;;;;
PROV1235;Koufra;Koufra;Koufra;;Koufra;;;;;x;;;;
PROV1236;Hazart;Hazart;Hazart;;Hazart;;;;;x;;;;
PROV1237;Masyaf;Masyaf;Masyaf;;Masyaf;;;;;x;;;;
PROV1238;Harran;Harran;Harran;;Harran;;;;;x;;;;
PROV1239;Mardin;Mardin;Mardin;;Mardin;;;;;x;;;;
PROV1240;Manbij;Manbij;Manbij;;Manbij;;;;;x;;;;
#PROV1241;Badiyat ash-sham;Badiyat ash-sham;Badiyat ash-sham;;Badiyat ash-sham;;;;;x;;;;
PROV1242;Salamiyah;Salamiyah;Salamiyah;;Salamiyah;;;;;x;;;;
PROV1243;Kafr-Tab;Kafr-Tab;Kafr-Tab;;Kafr-Tab;;;;;x;;;;
PROV1244;Monferrand;Monferrand;Monferrand;;Monferrand;;;;;x;;;;
PROV1245;Gibelet;Gibelet;Gibelet;;Gibelet;;;;;x;;;;
PROV1246;Aunis;Aunis;Aunis;;Aunis;;;;;x;;;;
PROV1247;Görz;Görz;Görz;;Görz;;;;;x;;;;
PROV1248;Trégor;Trégor;Trégor;;Trégor;;;;;x;;;;
PROV1249;Nimes;Nimes;Nimes;;Nimes;;;;;x;;;;
PROV1250;Milau;Milau;Milau;;Milau;;;;;x;;;;
PROV1251;Carlat;Carlat;Carlat;;Carlat;;;;;x;;;;
PROV1252;Valentinois;Valentinois;Valentinois;;Valentinois;;;;;x;;;;
PROV1253;Marsan;Marsan;Marsan;;Marsan;;;;;x;;;;
PROV1254;Couserans;Couserans;Couserans;;Couserans;;;;;x;;;;
PROV1255;Dauphin d'auvergne;Dauphin d'auvergne;Dauphin d'auvergne;;Dauphin d'auvergne;;;;;x;;;;
PROV1256;Mortain;Mortain;Mortain;;Mortain;;;;;x;;;;
PROV1257;Sparbbygjafylki;Sparbbygjafylki;Sparbbygjafylki;;Sparbbygjafylki;;;;;x;;;;
PROV1258;Suðurland;Suðurland;Suðurland;;Suðurland;;;;;x;;;;
#PROV1259;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1260;Caesarea;Caesarea;Caesarea;;Caesarea;;;;;x;;;;
#PROV1261;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1262;Ibelin;Ibelin;Ibelin;;Ibelin;;;;;x;;;;
PROV1263;Opava;Opava;Opava;;Opava;;;;;x;;;;
PROV1264;Kuenring;Kuenring;Kuenring;;Kuenring;;;;;x;;;;
PROV1265;Zatec;Zatec;Zatec;;Zatec;;;;;x;;;;
#PROV1266;An Nafud;An Nafud;An Nafud;;An Nafud;;;;;x;;;;
PROV1267;Swine;Swine;Swine;;Swine;;;;;x;;;;
PROV1268;Koporje;Koporje;Koporje;;Koporje;;;;;x;;;;
PROV1269;Rusa;Rusa;Rusa;;Rusa;;;;;x;;;;
PROV1270;Porhov;Porhov;Porhov;;Porhov;;;;;x;;;;
PROV1271;Ustyug Zhelezny;Ustyug Zhelezny;Ustyug Zhelezny;;Ustyug Zhelezny;;;;;x;;;;
PROV1272;Volokolamsk;Volokolamsk;Volokolamsk;;Volokolamsk;;;;;x;;;;
PROV1273;Kadom;Kadom;Kadom;;Kadom;;;;;x;;;;
PROV1274;Kozel'sk;Kozel'sk;Kozel'sk;;Kozel'sk;;;;;x;;;;
PROV1275;Novosil;Novosil;Novosil;;Novosil;;;;;x;;;;
PROV1276;Tarusa;Tarusa;Tarusa;;Tarusa;;;;;x;;;;
PROV1277;Karachev;Karachev;Karachev;;Karachev;;;;;x;;;;
PROV1278;Sygnafylki;Sygnafylki;Sygnafylki;;Sygnafylki;;;;;x;;;;
PROV1279;Zhytomyr;Zhytomyr;Zhytomyr;;Zhytomyr;;;;;x;;;;
PROV1280;Ovruch;Ovruch;Ovruch;;Ovruch;;;;;x;;;;
PROV1281;Romen;Romen;Romen;;Romen;;;;;x;;;;
PROV1282;Dubrovitsa;Dubrovitsa;Dubrovitsa;;Dubrovitsa;;;;;x;;;;
PROV1283;Cern;Cern;Cern;;Cern;;;;;x;;;;
PROV1284;Ostrog;Ostrog;Ostrog;;Ostrog;;;;;x;;;;
PROV1285;Zvenigorod;Zvenigorod;Zvenigorod;;Zvenigorod;;;;;x;;;;
PROV1286;Kamenec;Kamenec;Kamenec;;Kamenec;;;;;x;;;;
PROV1287;Mologa;Mologa;Mologa;;Mologa;;;;;x;;;;
PROV1288;Lukoml;Lukoml;Lukoml;;Lukoml;;;;;x;;;;
PROV1289;Raumsdalr;Raumsdalr;Raumsdalr;;Raumsdalr;;;;;x;;;;
PROV1290;Sepiro;Sepiro;Sepiro;;Sepiro;;;;;x;;;;
PROV1291;Bribir;Bribir;Bribir;;Bribir;;;;;x;;;;
PROV1292;Kursk;Kursk;Kursk;;Kursk;;;;;x;;;;
PROV1293;Rilsk;Rilsk;Rilsk;;Rilsk;;;;;x;;;;
PROV1294;Sluck;Sluck;Sluck;;Sluck;;;;;x;;;;
PROV1295;Korcula;Korcula;Korcula;;Korcula;;;;;x;;;;
PROV1296;Viipuri;Viipuri;Viipuri;;Viipuri;;;;;x;;;;
PROV1297;Pomesania;Pomesania;Pomesania;;Pomesania;;;;;x;;;;
PROV1298;Pogesania;Pogesania;Pogesania;;Pogesania;;;;;x;;;;
PROV1299;Bartia;Bartia;Bartia;;Bartia;;;;;x;;;;
PROV1300;Nadruvia;Nadruvia;Nadruvia;;Nadruvia;;;;;x;;;;
PROV1301;Schlochau;Schlochau;Schlochau;;Schlochau;;;;;x;;;;
PROV1302;Santok;Santok;Santok;;Santok;;;;;x;;;;
PROV1303;Neumark;Neumark;Neumark;;Neumark;;;;;x;;;;
PROV1304;Syndræ Syaland;Syndræ Syaland;Syndræ Syaland;;Syndræ Syaland;;;;;x;;;;
PROV1305;Asmena;Asmena;Asmena;;Asmena;;;;;x;;;;
PROV1306;Izjaslavl';Izjaslavl';Izjaslavl';;Izjaslavl';;;;;x;;;;
PROV1307;Bandava;Bandava;Bandava;;Bandava;;;;;x;;;;
PROV1308;Duvzare;Duvzare;Duvzare;;Duvzare;;;;;x;;;;
PROV1309;Vaiga;Vaiga;Vaiga;;Vaiga;;;;;x;;;;
PROV1310;Nørræ Skane;Nørræ Skane;Nørræ Skane;;Nørræ Skane;;;;;x;;;;
PROV1311;Finnveden;Finnveden;Finnveden;;Finnveden;;;;;x;;;;
PROV1312;Modruš;Modruš;Modruš;;Modruš;;;;;x;;;;
PROV1313;Belgard;Belgard;Belgard;;Belgard;;;;;x;;;;
PROV1314;Rawa;Rawa;Rawa;;Rawa;;;;;x;;;;
PROV1315;Leczyca;Leczyca;Leczyca;;Leczyca;;;;;x;;;;
PROV1316;Savona;Savona;Savona;;Savona;;;;;x;;;;
PROV1317;Celje;Celje;Celje;;Celje;;;;;x;;;;
PROV1318;Aquino;Aquino;Aquino;;Aquino;;;;;x;;;;
PROV1319;Say;Say;Say;;Say;;;;;x;;;;
PROV1320;Tahoua;Tahoua;Tahoua;;Tahoua;;;;;x;;;;
PROV1321;Gobir;Gobir;Gobir;;Gobir;;;;;x;;;;
PROV1322;Kebbi;Kebbi;Kebbi;;Kebbi;;;;;x;;;;
PROV1323;Zamfara;Zamfara;Zamfara;;Zamfara;;;;;x;;;;
PROV1324;Yauri;Yauri;Yauri;;Yauri;;;;;x;;;;
#PROV1325;;;;;;;;;;x;;;;
PROV1326;Katsina;Katsina;Katsina;;Katsina;;;;;x;;;;
#PROV1327;;;;;;;;;;x;;;;
PROV1328;Kano;Kano;Kano;;Kano;;;;;x;;;;
PROV1329;Kanem;Kanem;Kanem;;Kanem;;;;;x;;;;
PROV1330;Omis;Omis;Omis;;Omis;;;;;x;;;;
PROV1331;Bilbays;Bilbays;Bilbays;;Bilbays;;;;;x;;;;
#PROV1332;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1333;Barcaság;Barcaság;Barcaság;;Barcaság;;;;;x;;;;
PROV1334;Fayyum;Fayyoum;Fayyum;;Fayyum;;;;;x;;;;
PROV1335;Itfih;Itfih;Itfih;;Itfih;;;;;x;;;;
PROV1336;Bahnasa;Bahnasa;Bahnasa;;Bahnasa;;;;;x;;;;
PROV1337;Manfalut;Manfalout;Manfalut;;Manfalut;;;;;x;;;;
PROV1338;Eastern desert;Désert Oriental;Ostdesert;;Desierto del Este;;;;;x;;;;
PROV1339;Ikhmin;Ikhmin;Ikhmin;;Ikhmin;;;;;x;;;;
PROV1340;Qus;Qous;Qus;;Qus;;;;;x;;;;
PROV1341;Kharija;Kharidja;Kharija;;Kharija;;;;;x;;;;
PROV1342;Dakhila;Dakhila;Dakhila;;Dakhila;;;;;x;;;;
PROV1343;Bahriya;Bahriya;Bahriya;;Bahriya;;;;;x;;;;
#PROV1344;;;;;;;;;;x;;;;
PROV1345;Adjadabiya;Adjadabiya;Adjadabiya;;Adjadabiya;;;;;x;;;;
#PROV1346;;;;;;;;;;x;;;;
#PROV1347;;;;;;;;;;x;;;;
PROV1348;Rúdbâr;Rúdbâr;Rúdbâr;;Rúdbâr;;;;;x;;;;
PROV1349;Zawiya;Zawiya;Zawiya;;Zawiya;;;;;x;;;;
PROV1350;Zuwara;Zuwara;Zuwara;;Zuwara;;;;;x;;;;
PROV1351;Jerid;Djerid;Jerid;;Jerid;;;;;x;;;;
PROV1352;Qashtiliya;Qashtiliya;Qashtiliya;;Qashtiliya;;;;;x;;;;
PROV1353;Sfax;Sfax;Sfax;;Sfax;;;;;x;;;;
PROV1354;Tabassa;Tabassa;Tabassa;;Tabassa;;;;;x;;;;
PROV1355;Kabylia;Kabylia;Kabylia;;Kabylia;;;;;x;;;;
PROV1356;Arigh;Arigh;Arigh;;Arigh;;;;;x;;;;
PROV1357;Wajda;Ouadjda;Wajda;;Wajda;;;;;x;;;;
PROV1358;Sa;Sa;Sa;;Sa;;;;;x;;;;
PROV1359;Malila;Malila;Malila;;Malila;;;;;x;;;;
PROV1360;Nakur;Nakur;Nakur;;Nakur;;;;;x;;;;
PROV1361;Sala;Sala;Sala;;Sala;;;;;x;;;;
PROV1362;Tafilalet;Tafilalet;Tafilalet;;Tafilalet;;;;;x;;;;
PROV1363;Draa;Draa;Draa;;Draa;;;;;x;;;;
PROV1364;Tindouf;Tindouf;Tindouf;;Tindouf;;;;;x;;;;
PROV1365;Tenerife;Tenerife;Tenerife;;Tenerife;;;;;x;;;;
PROV1366;Tassarahla;Tassarahla;Tassarahla;;Tassarahla;;;;;x;;;;
PROV1367;Bir um Grein;Bir um Grein;Bir um Grein;;Bir um Grein;;;;;x;;;;
PROV1368;Amatlus;Amatlus;Amatlus;;Amatlus;;;;;x;;;;
PROV1369;Tagant;Tagant;Tagant;;Tagant;;;;;x;;;;
PROV1370;Masin;Masin;Masin;;Masin;;;;;x;;;;
PROV1371;Takrur;Takrur;Takrur;;Takrur;;;;;x;;;;
PROV1372;Silla;Silla;Silla;;Silla;;;;;x;;;;
PROV1373;Diafanu;Diafanu;Diafanu;;Diafanu;;;;;x;;;;
PROV1374;Kingui;Kingui;Kingui;;Kingui;;;;;x;;;;
PROV1375;Soso;Soso;Soso;;Soso;;;;;x;;;;
PROV1376;Awgham;Aougham;Awgham;;Awgham;;;;;x;;;;
PROV1377;Mema;Mema;Mema;;Mema;;;;;x;;;;
PROV1378;Massina;Massina;Massina;;Massina;;;;;x;;;;
PROV1379;Djolof;Djolof;Djolof;;Djolof;;;;;x;;;;
PROV1380;Ilîzî;Ilîzî;Ilîzî;;Ilîzî;;;;;x;;;;
PROV1381;Galam;Galam;Galam;;Galam;;;;;x;;;;
PROV1382;Cayor;Cayor;Cayor;;Cayor;;;;;x;;;;
PROV1383;Malal;Malal;Malal;;Malal;;;;;x;;;;
PROV1384;Bure;Bure;Bure;;Bure;;;;;x;;;;
PROV1385;Kankan;Kankan;Kankan;;Kankan;;;;;x;;;;
PROV1386;Kita;Kita;Kita;;Kita;;;;;x;;;;
PROV1387;Sibiridugu;Sibiridugu;Sibiridugu;;Sibiridugu;;;;;x;;;;
PROV1388;Sikasso;Sikasso;Sikasso;;Sikasso;;;;;x;;;;
PROV1389;Kala;Kala;Kala;;Kala;;;;;x;;;;
PROV1390;Bingugu;Bingugu;Bingugu;;Bingugu;;;;;x;;;;
PROV1391;Bobo Dyulasso;Bobo Dyulasso;Bobo Dyulasso;;Bobo Dyulasso;;;;;x;;;;
PROV1392;Wargla;Wargla;Wargla;;Wargla;;;;;x;;;;
PROV1393;Risiom;Risiom;Risiom;;Risiom;;;;;x;;;;
PROV1394;Mabruk;Mabruk;Mabruk;;Mabruk;;;;;x;;;;
PROV1395;Wallen;Ouallen;Wallen;;Wallen;;;;;x;;;;
PROV1396;Tuat;Tuat;Tuat;;Tuat;;;;;x;;;;
PROV1397;El Golea;El Golea;El Golea;;El Golea;;;;;x;;;;
PROV1398;Nafusa;Nafusa;Nafusa;;Nafusa;;;;;x;;;;
PROV1399;Waddan;Waddan;Waddan;;Waddan;;;;;x;;;;
PROV1400;Djado;Djado;Djado;;Djado;;;;;x;;;;
PROV1401;Ain Azawa;Ain Azawa;Ain Azawa;;Ain Azawa;;;;;x;;;;
PROV1402;Djanet;Djanet;Djanet;;Djanet;;;;;x;;;;
PROV1403;Hoggar;Hoggar;Hoggar;;Hoggar;;;;;x;;;;
PROV1404;Murzuk;Murzuk;Murzuk;;Murzuk;;;;;x;;;;
PROV1405;Zawila;Zaouila;Zawila;;Zawila;;;;;x;;;;
PROV1406;Tazerbo;Tazerbo;Tazerbo;;Tazerbo;;;;;x;;;;
PROV1407;Gherma;Gherma;Gherma;;Gherma;;;;;x;;;;
PROV1408;Tumma;Tumma;Tumma;;Tumma;;;;;x;;;;
PROV1409;Stafford;Stafford;Stafford;;Stafford;;;;;x;;;;
PROV1410;Hertford;Hertford;Hertford;;Hertford;;;;;x;;;;
PROV1411;Cambridge;Cambridge;Cambridge;;Cambridge;;;;;x;;;;
PROV1412;Huntingdon;Huntingdon;Huntingdon;;Huntingdon;;;;;x;;;;
PROV1413;Rutland;Rutland;Rutland;;Rutland;;;;;x;;;;
PROV1414;Nottingham;Nottingham;Nottingham;;Nottingham;;;;;x;;;;
PROV1415;North York Ridding;North York Ridding;North York Ridding;;North York Ridding;;;;;x;;;;
PROV1416;East York Ridding;East York Ridding;East York Ridding;;East York Ridding;;;;;x;;;;
PROV1417;Wight;Wight;Wight;;Wight;;;;;x;;;;
PROV1418;Channel Isles;Channel Isles;Channel Isles;;Channel Isles;;;;;x;;;;
PROV1419;Muile;Muile;Muile;;Muile;;;;;x;;;;
PROV1420;Ile;Ile;Ile;;Ile;;;;;x;;;;
PROV1421;Kintyre;Kintyre;Kintyre;;Kintyre;;;;;x;;;;
PROV1422;Bod;Bod;Bod;;Bod;;;;;x;;;;
PROV1423;Obar Dheathain;Obar Dheathain;Obar Dheathain;;Obar Dheathain;;;;;x;;;;
PROV1424;Cinn Chardainn;Cinn Chardainn;Cinn Chardainn;;Cinn Chardainn;;;;;x;;;;
PROV1425;Inbhir Nis;Inbhir Nis;Inbhir Nis;;Inbhir Nis;;;;;x;;;;
PROV1426;Leodhas;Leodhas;Leodhas;;Leodhas;;;;;x;;;;
PROV1427;Uibhist;Uibhist;Uibhist;;Uibhist;;;;;x;;;;
PROV1428;Thiobraid Arann;Thiobraid Arann;Thiobraid Arann;;Thiobraid Arann;;;;;x;;;;
PROV1429;Luimnigh;Luimnigh;Luimnigh;;Luimnigh;;;;;x;;;;
PROV1430;Corcaigh;Corcaigh;Corcaigh;;Corcaigh;;;;;x;;;;
PROV1431;Cataibh;Cataibh;Cataibh;;Cataibh;;;;;x;;;;
PROV1432;Chill Mhantain;Chill Mhantain;Chill Mhantain;;Chill Mhantain;;;;;x;;;;
PROV1433;Tethbae;Tethbae;Tethbae;;Tethbae;;;;;x;;;;
PROV1434;Uibh Fhaili;Uibh Fhaili;Uibh Fhaili;;Uibh Fhaili;;;;;x;;;;
PROV1435;Hy Many;Hy Many;Hy Many;;Hy Many;;;;;x;;;;
PROV1436;Chabhain;Chabhain;Chabhain;;Chabhain;;;;;x;;;;
PROV1437;Lake Neuchâtel;Lake Neuchâtel;Lake Neuchâtel;;Lake Neuchâtel;;;;;;;;;x
PROV1438;Lake Lucerne;Lake Lucerne;Lake Lucerne;;Lake Lucerne;;;;;;;;;x
PROV1439;Lake Zurich;Lake Zurich;Lake Zurich;;Lake Zurich;;;;;;;;;x
PROV1440;Øyern;Øyern;Øyern;;Øyern;;;;;;;;;x
PROV1441;Lago de Garda;Lago de Garda;Lago de Garda;;Lago de Garda;;;;;;;;;x
PROV1442;Lago de Iseo;Lago de Iseo;Lago de Iseo;;Lago de Iseo;;;;;;;;;x
PROV1443;Lago de Como;Lago de Como;Lago de Como;;Lago de Como;;;;;;;;;x
PROV1444;Lago de Lugano;Lago de Lugano;Lago de Lugano;;Lago de Lugano;;;;;;;;;x
PROV1445;Lago de Maggiore;Lago de Maggiore;Lago de Maggiore;;Lago de Maggiore;;;;;;;;;x
PROV1446;Lake Ioannina;Lake Ioannina;Lake Ioannina;;Lake Ioannina;;;;;;;;;x
PROV1447;Lake Trichonida;Lake Trichonida;Lake Trichonida;;Lake Trichonida;;;;;;;;;x
PROV1448;Lake Volvi;Lake Volvi;Lake Volvi;;Lake Volvi;;;;;;;;;x
PROV1449;Lake Koronia;Lake Koronia;Lake Koronia;;Lake Koronia;;;;;;;;;x
PROV1450;Lake Iznik;Lake Iznik;Lake Iznik;;Lake Iznik;;;;;;;;;x
PROV1451;Lake Kus;Lake Kus;Lake Kus;;Lake Kus;;;;;;;;;x
PROV1452;Lake Ulubat;Lake Ulubat;Lake Ulubat;;Lake Ulubat;;;;;;;;;x
PROV1453;Lake Bafa;Lake Bafa;Lake Bafa;;Lake Bafa;;;;;;;;;x
PROV1454;Lake Acigöl;Lake Acigöl;Lake Acigöl;;Lake Acigöl;;;;;;;;;x
